Country,Code,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Czechia,CZE,--,--,--,--,--,--,--,--,--,--,--,--,--,41.976,41.312,43.56,45.78,46.60238,47.047,45.392,57.031,56.903,54.252,55.058,54.716,54.063,54.08,58.172,53.001,49.76,51.3,51.094,48.159,45.815,45.442,46.195,46.5335,45.5983,47.4187,45.343,38.8904137,38.6089891,38.1079261,30.9722254
East,DDR,85.261,81.544,84.548,85.21,96.605,99.337,102.616,101.244,104.853,105.123,97.29,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Germany,DEU,--,--,--,--,--,--,--,--,--,--,--,346.073,330.363,324.102,325.335,327.99,337.465,328.939,338.601,326.069,361.442,364.835,365.426,388.591,383.051,383.747,386.138,397.892,385.399,352.439,363.3439,357.0474,360.9171,364.0777,342.4846,343.0874,353.6123,340.0581,321.3662,268.5575482,237.1167319,267.8796317,271.1249176,220.2833299
West,DEUW,305.062,293.711,281.44,286.655,281.192,262.359,267.623,264.967,263.243,251.307,261.637,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Djibouti,DJI,0.11,0.115,0.123,0.139,0.137,0.154,0.16,0.161,0.164,0.165,0.168,0.169,0.169,0.171,0.171,0.173,0.174,0.176,0.176,0.176,0.18,0.19,0.2,0.2,0.215,0.298,0.306,0.323,0.339,0.349,0.379,0.387,0.39,0.4329,0.1003,0.1778,0.0878,0.0587,0.0548,0.0913,0.1254,0.1279,0.131737,0.131736993
Dominica,DMA,0.002,0.002,0.002,0.003,0.008,0.01,0.013,0.013,0.012,0.013,0.013,0.014,0.014,0.014,0.016,0.025,0.023,0.03,0.035,0.039,0.045,0.0539,0.044,0.05,0.0806,0.0907,0.0941,0.1032,0.1086,0.1109,0.1178,0.1062,0.1162,0.107,0.1167,0.1266,0.1195,0.1026,0.0853,0.1174,0.1221,0.1225,0.12961,0.129610192
Denmark,DNK,25.132,18.422,22.366,20.68,19.674,25.62,28.625,27.365,25.451,20.776,23.621,33.296,27.514,30.248,35.929,32.469,48.088,38.539,34.577,31.994,29.886,31.276,31.862,37.42,30.252,25.618,35.586,28.216,25.665,25.528,24.5952,19.3463,14.3555,17.0671,12.6572,8.7409,10.684,7.9466,8.4591,5.4323,4.2755,5.7116,5.3484358,3.6024893
Dominican Republic,DOM,2.565,2.764,2.449,2.62,3.495,3.193,3.714,3.536,3.425,2.663,3.08,3.112,3.403,4.036,4.233,4.542,5.369,6.132,6.512,7.439,12.0958,11.981,12.8615,12.8151,10.2767,11.2754,12.2025,12.7103,13.0795,12.1356,13.193,14.0535,14.8583,15.4233,15.539,16.5812,16.6988,16.1583,16.9038,18.614,16.34,17.623,18.088,20.320876606
Algeria,DZA,6.435,7.288,8.35,9.382,10.021,10.93,11.967,12.523,13.899,14.186,15.011,16.029,17.002,17.918,18.539,17.899,18.99,19.665,21.235,23.081,25.358,26.556,27.591,29.306,30.999,33.36,35.008,36.97,39.953,38.195,45.56,50.722,56.775,59.56,64.024,68.618,70.708,75.431,75.932,80.744,78.4875,84.7839,90.608723772,95.39
Ecuador,ECU,2.308,2.752,3.014,2.405,0.95,0.945,0.927,0.771,0.763,0.769,1.278,1.782,2.077,1.498,1.509,3.072,2.816,2.92,3.442,2.943,3.003,3.979,4.363,4.365,5.461,5.814,6.998,8.2777,7.2915,9.0149,10.8489,9.3933,10.591,12.1232,12.6911,12.6314,10.8679,7.3747,8.2067,7.2087,6.3623,6.039,7.930811719,7.926290907
Egypt,EGY,8.557,10.389,9.574,12.393,19.416,24.281,25.564,28.576,27.58,29.775,31.533,34.015,35.041,37.37,39.43,41.382,40.316,43.655,47.699,50.016,64.309,67.931,76.127,81.796,88.132,95.494,101.866,108.788,115.139,124.76,145.355,142.216,149.737,153.252,159.609,170.363,173.762,181.006,181.994,173.5,177.295,182.131,183.39,183.926
Eritrea,ERI,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.151,0.162,0.181,0.1774,0.183962,0.2,0.209,0.232,0.258,0.276,0.282,0.287,0.267,0.286,0.285,0.293,0.309,0.321,0.318,0.273,0.272,0.264,0.269,0.3258,0.3397,0.3498,0.3606,0.371,0.388,0.39251477
Western Sahara,ESH,0.072,0.072,0.073,0.073,0.073,0.071,0.074,0.076,0.077,0.078,0.08,0.08,0.08,0.08,0.08,0.082,0.082,0.082,0.082,0.08,0.08,0.08,0.085,0.085,0.085,0.085,0.09,0.09,0.09,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spain,ESP,74.49,78.486,78.404,77.67,63.536,65.987,63.84,59.512,46.607,66.885,66.529,66.958,76.309,69.68,71.77,80.325,70.836,90.478,91.064,111.803,123.614,119.724,143.436,139.325,159.622,184.198,182.377,187.392,188.773,163.926,137.736,145.326,144.62,112.631,106.689,122.415,107.194,126.152,111.218,110.568,86.1752,85.35,102.3515909,74.8508854
Estonia,EST,--,--,--,--,--,--,--,--,--,--,--,--,11.12,8.57,8.599,8.164,8.55,8.655,7.994,7.756,8.495,8.465,8.497,10.11,10.244,10.094,9.602,12.045,10.384,8.238,11.92,11.714,10.49,11.995,10.984,8.518,10.517,11.2183,10.2785,5.409,3.0332,4.3623054,6.0234631,3.3953665
Ethiopia,ETH,0.178,0.178,0.172,0.164,0.154,0.145,0.128,0.214,0.216,0.224,0.111,0.114,0.094,0.184,0.093,0.039,0.041,0.045,0.045,0.018,0.023,0.019,0.021,0.016,0.018,0.012,0.02,0.043,0.01,0.058,0.05,0.049,0.017,0.008,0.003,0.004,0.004,0.0044,0.0047,0.0052,0.0055,0.002,0.002,0.002
European Union,EU27,1181.066,1108.064,1102.001,1094.675,1083.483,1069.321,1081.826,1094.937,1053.542,1132.561,1123.065,1122.567,1125.77,1095.392,1120.968,1160.619,1198.16348,1191.38766,1227.15996,1229.395,1349.85,1364.892,1416.333,1488.434,1489.911,1511.444,1540.212,1569.028,1524.551,1404.08,1417.8402,1398.7019,1335.6234,1243.6095,1148.002,1202.0617,1227.1756,1266.0569,1183.406283,1094.1765107,972.7412935,1019.6073596,1039.3769305,825.688691592
