Country,Code,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Cyprus,CYP,0.269,0.333,0.393,0.389,0.389,0.389,0.351,0.351,0.471,0.471,0.471,0.471,0.546,0.666,0.624,0.699,0.699,0.699,0.737,0.737,0.988,0.988,0.988,0.994,0.9952,1.1252,1.1352,1.1422,1.2122,1.4332,1.5682,1.7442,1.7342,1.7057,1.7307,1.7622,1.7662,1.7921,1.8063,1.8319,1.9097,1.995831,2.106154,2.288154
Czechia,CZE,--,--,--,--,--,--,--,--,--,--,--,--,--,14.249,13.874,13.825,14.861,14.991,14.779,15.103,16.2696,16.3566,17.1531,17.1674,17.3524,17.1581,17.4358,17.6433,17.73,18.5251,20.2615,20.5505,20.9365,21.362,22.2779,22.2764,22.4014,22.7141,22.7247,22.5079,21.9404,21.532215,21.714177,21.802
East,DDR,20.187,20.71,21.19,21.179,21.511,21.943,22.059,22.925,22.917,23.41,22.872,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Germany,DEU,--,--,--,--,--,--,--,--,--,--,--,115.08,112.37,112.362,110.438,111.174,109.33,108.622,108.782,107.802,118.5375,120.0525,125.3885,121.503,127.9067,130.8422,135.0867,140.088,146.363,156.7765,168.595,174.652,185.4565,192.81,205.212,211.24,216.4855,222.614,235.9685,239.025,243.429,251.122,256.867,275.658
West,DEUW,82.555,84.695,85.661,87.019,89.896,92.74,95.317,95.528,96.486,98.213,94.345,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Djibouti,DJI,0.035,0.038,0.038,0.048,0.058,0.058,0.058,0.085,0.085,0.085,0.085,0.085,0.085,0.085,0.085,0.085,0.085,0.085,0.085,0.085,0.11,0.118,0.118,0.118,0.118,0.118,0.118,0.118,0.13,0.13,0.13,0.13,0.1303,0.1303,0.1303,0.1303,0.1304,0.1304,0.1304,0.1304,0.1304,0.150362,0.150362,0.210362
Dominica,DMA,0.005,0.005,0.006,0.006,0.006,0.007,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.019,0.019,0.019,0.019,0.0186,0.0205,0.0218,0.0205,0.0213,0.0354,0.0369,0.0375,0.0396,0.0352,0.038,0.0407,0.0407,0.0406,0.042,0.042,0.042,0.0424,0.0424,0.0421,0.0421,0.0421,0.042155,0.040931,0.040931
Denmark,DNK,7.072,7.665,7.894,7.717,8.08,8.52,8.538,8.452,8.244,8.546,8.734,9.112,9.442,9.679,9.995,9.876,9.952,10.414,10.451,10.069,12.558,12.7867,13.0465,13.4284,13.6787,13.8378,13.6422,13.5087,13.7804,14.3318,14.536,14.7327,15.4492,14.9935,14.8717,15.2455,15.53,16.1095,16.7653,16.9521,17.4473,18.651217,19.94084,20.794
Dominican Republic,DOM,0.96,0.96,0.96,0.96,0.96,0.96,1.065,1.405,1.405,1.447,1.46,1.46,1.61,1.61,1.612,1.612,1.638,2.629,2.9405,3.0805,3.1352,5.1473,5.0353,5.4537,5.3187,5.5138,5.5158,3.5342,3.3351,3.3837,3.3944,4.9437,5.3648,5.3692,5.4362,5.2479,5.2536,5.1815,5.3236,5.6208,5.1687,6.050519,6.248488,6.581
Algeria,DZA,2.306,2.809,3.187,3.436,3.546,3.736,3.836,3.936,4.656,4.657,4.657,5.369,5.369,5.814,6.007,6.007,6.039,6.04,6.044,6.044,6.398,6.4,6.835,6.845,7.251,7.499,7.899,8.134,8.134,11.327,11.3271,11.4471,13.0231,15.025,15.8791,17.119,19.078,19.6004,21.2084,21.6954,21.6121,22.5061,22.591,22.591
